Tipo,Label,Nombre
E,"En una escala de 1 a 5 siendo 1 nada efectivo y 5 muy efectivo, que tan efectivos son los siguientes dispositivos implementados en la ciudad para mejorar la seguridad en la vías. Señales de tránsito, señalización vertical",MV23_1
E,"En una escala de 1 a 5 siendo 1 nada efectivo y 5 muy efectivo, que tan efectivos son los siguientes dispositivos implementados en la ciudad para mejorar la seguridad en la vías. Demarcación de vías, pintura en el pavimento",MV23_2
E,"En una escala de 1 a 5 siendo 1 nada efectivo y 5 muy efectivo, que tan efectivos son los siguientes dispositivos implementados en la ciudad para mejorar la seguridad en la vías. Cámaras de Detección Electrónica",MV23_3
E,"En una escala de 1 a 5 siendo 1 nada efectivo y 5 muy efectivo, que tan efectivos son los siguientes dispositivos implementados en la ciudad para mejorar la seguridad en la vías. Semáforos",MV23_4
E,"¿Qué tan satisfecho está usted con el avance de las obras viales del TransCaribe, usando estas opciones 1 MUY INSATISFECHO y 5 MUY SATISFECHO? Recuerde que puede utilizar cualquier número de la escala. ",MV23A
E,"En una escala de 1 a 5, califique los siguientes controles realizados por la secretaria distrital de movilidad para prevenir la accidentalidad y mejorar la movilidad. Control a conductores en estado de embriaguez",MV24_1
E,"En una escala de 1 a 5, califique los siguientes controles realizados por la secretaria distrital de movilidad para prevenir la accidentalidad y mejorar la movilidad. Control a la revisión Tecno-mecánica y Emisión de Gases",MV24_2
E,"En una escala de 1 a 5, califique los siguientes controles realizados por la secretaria distrital de movilidad para prevenir la accidentalidad y mejorar la movilidad. Control al Mal Parqueo",MV24_3
E,"En una escala de 1 a 5, califique los siguientes controles realizados por la secretaria distrital de movilidad para prevenir la accidentalidad y mejorar la movilidad. Control al taxi colectivo, mototaxismo y bicicoches",MV24_6
E,Califique los siguientes controles realizados por la secretaria distrital de movilidad para prevenir la accidentalidad y mejorar la movilidad. Control a conductores que no respetan las señales y normas de tránsito,MV24_8
E,"En una escala de 1 a 5, donde 1 es nada y 5 es mucho, ¿qué tanto considera usted que el TransCaribe mejorará la movilidad de los habitantes de Cartagena? ",MV24A
E,"En una escala de 1 a 5, ¿Qué tan en desacuerdo o de acuerdo está con la implementación del taxímetro y GPS para ejercer un mayor control sobre las tarifas en la prestación del servicio de taxi?",MV24B
E,"En una escala de 1 a 5 siendo 1 nada efectiva y 5 muy efectiva, califique ¿Qué tan efectivas serían las siguientes actividades educativas para mejorar la movilidad y la seguridad vial en la ciudad? Comparendos Educativos",MV25_1
E,"En una escala de 1 a 5 siendo 1 nada efectiva y 5 muy efectiva, califique ¿Qué tan efectivas serían las siguientes actividades educativas para mejorar la movilidad y la seguridad vial en la ciudad? Personas educando en las vías",MV25_2
E,"En una escala de 1 a 5 siendo 1 nada efectiva y 5 muy efectiva, califique ¿Qué tan efectivas serían las siguientes actividades educativas para mejorar la movilidad y la seguridad vial en la ciudad? Publicidad en radio, televisión y prensa",MV25_3
E,Califique ¿Qué tan efectivas serían las siguientes actividades educativas para mejorar la movilidad y la seguridad vial en la ciudad? Publicidad Puerta a Puerta adjunta a recibos de servicio publico,MV25_4
E,"En una escala de 1 a 5 siendo 1 nada efectiva y 5 muy efectiva, califique ¿Qué tan efectivas serían las siguientes actividades educativas para mejorar la movilidad y la seguridad vial en la ciudad? Personas educando en colegios y universidades",MV25_5
E,"En una escala de 1 a 5 siendo 1 nada efectiva y 5 muy efectiva, califique ¿Qué tan efectivas serían las siguientes actividades educativas para mejorar la movilidad y la seguridad vial en la ciudad? Personas educando en las empresas",MV25_6
E,"En una escala de 1 a 5 siendo 1 nada efectiva y 5 muy efectiva, califique ¿Qué tan efectivas serían las siguientes actividades educativas para mejorar la movilidad y la seguridad vial en la ciudad? Capacitación a taxistas y conductores de buses",MV25_7
E,"En una escala de 1 a 5 siendo 1 nada efectiva y 5 muy efectiva, califique ¿Qué tan efectivas serían las siguientes actividades educativas para mejorar la movilidad y la seguridad vial en la ciudad? Capacitación a motociclistas",MV25_8
E,"En una escala de 1 a 5 siendo 1 nada efectiva y 5 muy efectiva, califique ¿Qué tan efectivas serían las siguientes actividades educativas para mejorar la movilidad y la seguridad vial en la ciudad? Control de velocidad.",MV25_9
N,¿Es usted usuario del Transmetro?,MV26
N,"Con la puesta en marcha del Transmetro, usted diría que la movilidad en la ciudad ¿mejoró mucho, mejoró algo, sigue igual, empeoró algo o empeoró mucho, frente a la que tenía antes de que existiera este servicio?",MV26A
N,"Comparando el servicio de Transmetro con el de los buses, busetas y colectivos, ¿el servicio del Transmetro le parece ",MV27
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Frecuencia de los buses",MV28_1
E,¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro. Accesibilidad y circulación para las personas con algún tipo de discapacidad o con restricciones de movilidad dentro de las estaciones y los buses,MV28_10
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Seguridad ciudadana dentro de los buses y las estaciones",MV28_11
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Cercanía de las estaciones a su lugar de origen y destino",MV28_12
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Frecuencia en el servicio de Buses alimentadores para recoger o dejar usuarios en las estaciones",MV28_13
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Difusión de programas y normas de cultura ciudadana en torno al Transmetro",MV28_14
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Funcionamiento de puertas automáticas y torniquetes en las estaciones",MV28_15
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. 11	Normas de seguridad para la prestación del servicio dentro de las estaciones y los buses",MV28_16
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Tiempo de viaje en los recorridos",MV28_2
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Cobertura de las rutas",MV28_3
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Información sobre las rutas del sistema",MV28_4
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones?. Confort de los buses, temperatura, ruido, limpieza, iluminación disponibilidad y comodidad de las sillas",MV28_5
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Confort de las estaciones, limpieza, iluminación, temperatura, ruido, amplitud",MV28_6
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Servicio de orientación en las estaciones e información por parte del personal",MV28_7
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Venta y recarga de tarjetas dentro del Sistema",MV28_8
E,"¿Qué tan satisfecho(a) está usted con los siguientes aspectos del Transmetro, usando estas opciones? Puede utilizar cualquier número de la escala. Venta y recarga de tarjetas fuera del Sistema",MV28_9
E,¿Cómo califica el cumplimiento de normas relacionadas con los límites de velocidad en conductores de conductores de buses de Transmetro?,MV28A_1
E,¿Cómo califica el cumplimiento de normas relacionadas con los límites de velocidad en conductores de 	Conductores de taxis?,MV28A_2
E,"¿Cómo califica el cumplimiento de normas relacionadas con los límites de velocidad en conductores de Conductores de buses, busetas y colectivos?",MV28A_3
E,"¿Cómo califica el comportamiento de los ciudadanos con el sistema de transporte Transmetro en relación con los siguientes aspectos? Respeto al carril “Solo BUS” por parte de motociclistas, conductores, ciclistas y peatones",MV29_1
E,¿Cómo califica el comportamiento de los ciudadanos con el sistema de transporte Transmetro en relación con los siguientes aspectos? Cumplimiento con las normas de tránsito en las vías del Transmetro,MV29_2
E,¿Cómo califica el comportamiento de los ciudadanos con el sistema de transporte Transmetro en relación con los siguientes aspectos? Cuidado para mantener el aseo y el buen estado de las estaciones y buses del Transmetro,MV29_3
E,¿Cómo califica el comportamiento de los ciudadanos con el sistema de transporte Transmetro en relación con los siguientes aspectos? Hacer y respetar la fila para ingresar y salir de la estación y del bus,MV29_4
E,"¿Cómo califica el comportamiento de ciudadanos con el sistema Transmetro con los aspectos? Colaboración con usuarios que desconozcan el uso del sistema, tengan restricciones de movilidad o estén en dificultades para ingresar, salir de estación, bus",MV29_5
E,"¿Cómo califica el comportamiento de ciudadanos con el sistema Transmetro con los aspectos? Solidaridad para ceder las sillas azules a niños, mujeres embarazadas o con niños pequeños, ancianos, personas en discapacidad o restricciones de movilidad",MV29_6
E,¿Cómo califica el comportamiento de los ciudadanos con el sistema de transporte Transmetro en relación con los siguientes aspectos? Respeto a las normas de convivencia que contribuyan con la seguridad en las estaciones y los buses del Transmetro,MV29_7
N,"Pensando en la ciudad en su conjunto, ¿Usted cree que en promedio los tiempos de desplazamiento en la ciudad en el último año aumentaron, disminuyeron o se mantuvieron igual?",MV2A
N,¿Qué medio de transporte usa Usted principalmente para desplazarse en sus actividades habituales?,MV3
E,"¿Qué tan satisfecho está usted con el avance de las obras viales del SIVA, Sistema Integral de Transporte en Valledupar, usando estas opciones 1 MUY INSATISFECHO y 5 MUY SATISFECHO? Recuerde que puede utilizar cualquier número de la escala.",MV30
E,¿qué tanto cree Usted que el SIVA va a solucionar el problema de movilidad de Valledupar?,MV30A
E,"En una escala de 1 a 5, donde 1 es nada y 5 es mucho, ¿qué tanto considera usted que el SIVA, Sistema Integral de Transporte en Valledupar mejorará la movilidad de los habitantes de Valledupar? ",MV31
E,"¿Qué tan probable es que usted cambie su medio de transporte actual por otro medio de transporte en los próximos 12 meses, en una escala de 1 que es NADA PROBABLE  a 5 que es MUY PROBABLE?",MV31A
N,¿A cuál medio de transporte cambiaría para desplazarse a sus actividades habituales en los próximos 12 meses?,MV31B
E,"En una escala de 1 a 5 siendo 1 muy costoso y 5 muy económico, ¿qué tan costoso considera que es el transporte público en el municipio de Yumbo? Puede utilizar cualquier número de la escala",MV32
N,¿Usted considera que el municipio de Yumbo debe integrarse al Masivo Integrado de Occidente MIO? ,MV33
C,Si Manizales tuviera trazados de ciclorutas usted las utilizaría para…,MV34_*
E,"¿Qué tan dispuesto estaría de cambiar su medio de transporte actual por la bicicleta en los próximos 12 meses, en una escala de 1 que es NADA DISPUESTO a 5 que es MUY DISPUESTO?",MV35
C,¿Cuáles de los aspectos consignados en esta tarjeta considera que son las TRES principales fortalezas del Metro?,MV36_*
C,¿Y cuáles de los aspectos consignados en esta tarjeta considera que son las TRES principales debilidades del Metro?,MV37_*
N,"¿En el último año, Ud. personalmente ha estado involucrado en algún accidente de tránsito?",MV37A
N,Y en ese accidente de tránsito Ud. era…,MV38
E,"¿Cómo califica usted de 1 a 5, siendo 1 muy malo y 5 muy bueno  los siguientes aspectos del tránsito de CIUDAD?  La semaforización de vías (estado, mantenimiento  y coordinación)",MV39_1
E,"¿Cómo califica usted de 1 a 5, siendo 1 muy malo y 5 muy bueno  los siguientes aspectos del tránsito de CIUDAD?  La atención de accidentes (rapidez y eficiencia)",MV39_10
