Variables,id_label,label
MV22,2,"El limitado número de rutas troncales, pre-troncales y alimentadoras"
MV22,3,"La tardanza en la construcción de las estaciones o terminales de cabecera del sur, oriente y norte de la ciudad"
MV22,4,La tardanza en la frecuencia de pasada de las rutas del MIO y la congestión de sus buses
MV22,5,Los paros de conductores ocasionados por los problemas financieros que están presentando una de las empresas operadoras del MIO
MV22,6,Los bloqueos que hacen distintos grupos de ciudadanos para protestar
MV22,7,Inseguridad al interior del Sistema/ Buses
MV22,8,Faltan rutas/no cubre toda la ciudad
MV22,9,Falta de baños públicos
MV22,10,Coordinación de rutas
MV22,11,Paran en todas las estaciones
MV22,12,Tener que comprar tarjetas
MV22,13,Capacitación a los conductores
MV22,14,Rampas para personas discapacitadas
MV22,15,Sobrecupo en el MIO / Incomodidad
MV22,16,El transbordo
MV22,17,Este transporte no es para toda clase de persona
MV22,18,Campañas de sensibilización / Conciencia ciudadana
MV22,19,Falta de información de rutas
MV22,20,Congestión en las estaciones
MV22,21,Genera desempleo en conductores de servicio público
MV22,22,Accidentes causados por el MIO
MV22,89,Otro. ¿Cuál?
MV22,90,Ninguno
MV22,92,No Sabe / No Responde
MV23_1,1,Nada Efectivo
MV23_1,2,2
MV23_1,3,3
MV23_1,4,4
MV23_1,5,Muy Efectivo
MV23_2,1,Nada Efectivo
MV23_2,2,2
MV23_2,3,3
MV23_2,4,4
MV23_2,5,Muy Efectivo
MV23_3,1,Nada Efectivo
MV23_3,2,2
MV23_3,3,3
MV23_3,4,4
MV23_3,5,Muy Efectivo
MV23_4,1,Nada Efectivo
MV23_4,2,2
MV23_4,3,3
MV23_4,4,4
MV23_4,5,Muy Efectivo
MV23A,1,Muy insatisfecho
MV23A,2,Algo insatisfecho
MV23A,3,Ni satisfecho ni insatisfecho
MV23A,4,Algo satisfecho
MV23A,5,Muy satisfecho
MV24_1,1,Muy Malo
MV24_1,2,2
MV24_1,3,3
MV24_1,4,4
MV24_1,5,Muy Bueno
MV24_2,1,Muy Malo
MV24_2,2,2
MV24_2,3,3
MV24_2,4,4
MV24_2,5,Muy Bueno
MV24_3,1,Muy Malo
MV24_3,2,2
MV24_3,3,3
MV24_3,4,4
MV24_3,5,Muy Bueno
MV24_6,1,Muy Malo
MV24_6,2,2
MV24_6,3,3
MV24_6,4,4
MV24_6,5,Muy Bueno
MV24_8,1,Muy Malo
MV24_8,2,2
MV24_8,3,3
MV24_8,4,4
MV24_8,5,Muy Bueno
MV24A,1,Nada
MV24A,2,2
MV24A,3,3
MV24A,4,4
MV24A,5,Mucho
MV24B,1,Completamente desacuerdo
MV24B,2,2
MV24B,3,3
MV24B,4,4
MV24B,5,Completamente De Acuerdo
MV25_1,1,Nada Efectiva
MV25_1,2,2
MV25_1,3,3
MV25_1,4,4
MV25_1,5,Muy Efectiva
MV25_2,1,Nada Efectiva
MV25_2,2,2
MV25_2,3,3
MV25_2,4,4
MV25_2,5,Muy Efectiva
MV25_3,1,Nada Efectiva
MV25_3,2,2
MV25_3,3,3
MV25_3,4,4
MV25_3,5,Muy Efectiva
MV25_4,1,Nada Efectiva
MV25_4,2,2
MV25_4,3,3
MV25_4,4,4
MV25_4,5,Muy Efectiva
MV25_5,1,Nada Efectiva
MV25_5,2,2
MV25_5,3,3
MV25_5,4,4
MV25_5,5,Muy Efectiva
MV25_6,1,Nada Efectiva
MV25_6,2,2
MV25_6,3,3
MV25_6,4,4
MV25_6,5,Muy Efectiva
MV25_7,1,Nada Efectiva
MV25_7,2,2
MV25_7,3,3
MV25_7,4,4
MV25_7,5,Muy Efectiva
MV25_8,1,Nada Efectiva
MV25_8,2,2
MV25_8,3,3
MV25_8,4,4
MV25_8,5,Muy Efectiva
MV25_9,1,Nada Efectiva
MV25_9,2,2
MV25_9,3,3
MV25_9,4,4
MV25_9,5,Muy Efectiva
MV26,1,Si
MV26,2,No
MV26A,1,Mejoró mucho
MV26A,2,Mejoró algo
MV26A,3,Sigue igual
MV26A,4,Empeoró algo
MV26A,5,Empeoró mucho
MV27,1,"Mejor que el de buses, busetas y colectivos"
MV27,2,"Igual que el de buses, busetas y colectivos"
MV27,3,"Peor que el de buses, busetas y colectivos"
MV28_1,1,Muy insatisfecho
MV28_1,2,2
MV28_1,3,3
MV28_1,4,4
MV28_1,5,Muy Satisfecho
MV28_1,92,No Sabe / No Responde
MV28_10,1,Muy insatisfecho
MV28_10,2,2
MV28_10,3,3
MV28_10,4,4
MV28_10,5,Muy Satisfecho
MV28_10,92,No Sabe / No Responde
MV28_11,1,Muy insatisfecho
MV28_11,2,2
MV28_11,3,3
MV28_11,4,4
MV28_11,5,Muy Satisfecho
MV28_11,92,No Sabe / No Responde
MV28_12,1,Muy insatisfecho
MV28_12,2,2
MV28_12,3,3
MV28_12,4,4
MV28_12,5,Muy Satisfecho
MV28_12,92,No Sabe / No Responde
MV28_13,1,Muy insatisfecho
MV28_13,2,2
MV28_13,3,3
MV28_13,4,4
MV28_13,5,Muy Satisfecho
MV28_13,92,No Sabe / No Responde
MV28_14,1,Muy insatisfecho
MV28_14,2,2
MV28_14,3,3
MV28_14,4,4
MV28_14,5,Muy Satisfecho
MV28_14,92,No Sabe / No Responde
MV28_15,1,Muy insatisfecho
MV28_15,2,2
MV28_15,3,3
MV28_15,4,4
MV28_15,5,Muy Satisfecho
MV28_15,92,No Sabe / No Responde
MV28_16,1,Muy insatisfecho
MV28_16,2,2
MV28_16,3,3
MV28_16,4,4
MV28_16,5,Muy Satisfecho
MV28_16,92,No Sabe / No Responde
MV28_2,1,Muy insatisfecho
MV28_2,2,2
MV28_2,3,3
MV28_2,4,4
MV28_2,5,Muy Satisfecho
MV28_2,92,No Sabe / No Responde
MV28_3,1,Muy insatisfecho
MV28_3,2,2
MV28_3,3,3
MV28_3,4,4
MV28_3,5,Muy Satisfecho
MV28_3,92,No Sabe / No Responde
MV28_4,1,Muy insatisfecho
MV28_4,2,2
MV28_4,3,3
MV28_4,4,4
MV28_4,5,Muy Satisfecho
MV28_4,92,No Sabe / No Responde
MV28_5,1,Muy insatisfecho
MV28_5,2,2
MV28_5,3,3
MV28_5,4,4
MV28_5,5,Muy Satisfecho
MV28_5,92,No Sabe / No Responde
MV28_6,1,Muy insatisfecho
MV28_6,2,2
MV28_6,3,3
MV28_6,4,4
MV28_6,5,Muy Satisfecho
MV28_6,92,No Sabe / No Responde
MV28_7,1,Muy insatisfecho
MV28_7,2,2
MV28_7,3,3
MV28_7,4,4
MV28_7,5,Muy Satisfecho
MV28_7,92,No Sabe / No Responde
MV28_8,1,Muy insatisfecho
MV28_8,2,2
MV28_8,3,3
MV28_8,4,4
MV28_8,5,Muy Satisfecho
MV28_8,92,No Sabe / No Responde
MV28_9,1,Muy insatisfecho
MV28_9,2,2
MV28_9,3,3
MV28_9,4,4
MV28_9,5,Muy Satisfecho
MV28_9,92,No Sabe / No Responde
MV28A_1,1,Muy malo
MV28A_1,2,2
MV28A_1,3,3
MV28A_1,4,4
MV28A_1,5,Muy bueno
MV28A_2,1,Muy malo
MV28A_2,2,2
MV28A_2,3,3
MV28A_2,4,4
MV28A_2,5,Muy bueno
MV28A_3,1,Muy malo
MV28A_3,2,2
MV28A_3,3,3
MV28A_3,4,4
MV28A_3,5,Muy bueno
MV29_1,1,Muy Bajo
MV29_1,2,2
MV29_1,3,3
MV29_1,4,4
MV29_1,5,Muy Alto
MV29_1,92,No Sabe / No Responde
MV29_2,1,Muy Bajo
MV29_2,2,2
MV29_2,3,3
MV29_2,4,4
MV29_2,5,Muy Alto
MV29_2,92,No Sabe / No Responde
MV29_3,1,Muy Bajo
MV29_3,2,2
MV29_3,3,3
MV29_3,4,4
MV29_3,5,Muy Alto
MV29_3,92,No Sabe / No Responde
MV29_4,1,Muy Bajo
MV29_4,2,2
MV29_4,3,3
MV29_4,4,4
MV29_4,5,Muy Alto
MV29_4,92,No Sabe / No Responde
MV29_5,1,Muy Bajo
MV29_5,2,2
MV29_5,3,3
MV29_5,4,4
MV29_5,5,Muy Alto
MV29_5,92,No Sabe / No Responde
MV29_6,1,Muy Bajo
MV29_6,2,2
MV29_6,3,3
MV29_6,4,4
MV29_6,5,Muy Alto
MV29_6,92,No Sabe / No Responde
MV29_7,1,Muy Bajo
MV29_7,2,2
MV29_7,3,3
MV29_7,4,4
MV29_7,5,Muy Alto
MV29_7,92,No Sabe / No Responde
MV2A,1,Aumentaron
MV2A,2,Disminuyeron
MV2A,3,Se mantuvieron igual
MV3,1,[TRANSMILENIO/ METRO/ METROLÍNEA/ MEGABUS/ MIO]
MV3,2,"[LÍNEA UNO O DOS DEL SITVA, METROPLUS/ SISTEMA INTEGRADO DE TRANSPORTE PÚBLICO SITP]"
MV3,3,Bus/ [BUSETA/ EJECUTIVO]
MV3,5,Colectivo
MV3,6,Taxi
MV3,7,Bicicleta
MV3,8,Bici taxi
MV3,9,Taxi Colectivo
MV3,10,Metro
MV3,11,Alimentador
MV3,12,Moto [PROPIA/ PARTICULAR]
MV3,13,A pie
MV3,14,Vehículo particular
MV3,15,Bus de la empresa/ entidad educativa
MV3,16,Moto taxi
MV3,17,Vehículo informal o pirata
MV3,18,Cable aéreo
MV3,19,Camperos
MV3,20,Transmetro
MV3,21,Silla de ruedas
MV3,22,Moto sin especificar
MV3,23,Microbús
MV3,24,Transporte acuático
MV3,25,Triciclo
MV3,26,Silla de ruedas
MV3,27,Bus intermunicipal
MV3,28,Lancha
MV3,29,Camión
MV3,30,Burro/Mula/Tractor
MV3,31,Buseta
MV3,32,Es taxista conduce su propio taxi
MV3,33,Integrado
MV3,34,Ejecutivo
MV3,89,Otro. ¿Cuál?
MV3,90,Ninguno
MV3,91,No Recuerda
MV3,92,No Sabe / No Responde
MV3,93,No responde
MV3,94,Cualquiera
MV3,95,Todos
MV3,96,No aplica
MV3,97,Ningún otro
MV30,1,Muy insatisfecho
MV30,2,Algo insatisfecho
MV30,3,Ni satisfecho ni insatisfecho
MV30,4,Algo satisfecho
MV30,5,Muy satisfecho
MV30A,1,NO LO VA A SOLUCIONAR EN ABSOLUTO
MV30A,2,2
MV30A,3,3
MV30A,4,4
MV30A,5, LO VA A SOLUCIONAR COMPLETAMENTE
MV31,1,Nada
MV31,2,2
MV31,3,3
MV31,4,4
MV31,5,Mucho
MV31A,1,Nada probable
MV31A,2,2
MV31A,3,3
MV31A,4,4
MV31A,5,Muy probable
MV31B,1,[TRANSMILENIO/ METRO/ METROLÍNEA/ MEGABUS/ MIO]
MV31B,2,"[LÍNEA UNO O DOS DEL SITVA, METROPLUS/ SISTEMA INTEGRADO DE TRANSPORTE PÚBLICO SITP]"
MV31B,3,Bus/ [BUSETA/ EJECUTIVO]
MV31B,5,Colectivo
MV31B,6,Taxi
MV31B,7,Bicicleta
MV31B,8,Bici taxi
MV31B,9,Taxi Colectivo
MV31B,12,Moto [PROPIA/ PARTICULAR]
MV31B,13,A pie
MV31B,14,Vehículo particular
MV31B,15,Bus de la empresa/ entidad educativa
MV31B,16,Moto taxi
MV31B,17,Vehículo informal o pirata
MV31B,18,Cable aéreo
MV31B,19,Camperos
MV31B,20,Transmetro
MV31B,21,Silla de ruedas
MV31B,22,Moto sin especificar
MV31B,23,Microbús
MV31B,24,Transporte acuático
MV31B,25,Triciclo
MV31B,26,Silla de ruedas
MV31B,27,Bus intermunicipal
MV31B,28,Lancha
MV31B,29,Camión
MV31B,30,Burro/Mula/Tractor
MV31B,31,Buseta
MV31B,89,Otro. ¿Cuál?
MV31B,90,Ninguno
MV31B,91,No Recuerda
MV31B,92,No Sabe / No Responde
MV31B,93,No responde
MV31B,94,Cualquiera
MV31B,95,Todos
MV31B,96,No aplica
MV32,1,Muy costoso
MV32,2,Costoso
MV32,3,Normal
MV32,4,Económico
MV32,5,Muy económico
MV33,1,Si
MV33,2,No
MV34,1,Integrado / Alimentadores
MV34,2,Estaciones
MV34,3,Venta de pasajes
MV34,4,Señalización
MV34,5,Vagones
MV34,6,Rutas
MV34,7,Distancia desde estaciones a origen o destino
MV34,8,Frecuencias
MV34,9,Seguridad
MV34,10,Sobrecupo
MV34,89,Otros
MV34_*,1,Desplazarse a su lugar de trabajo y/o estudio
MV34_*,2,Hacer deporte
MV34_*,3,Para actividades recreativas/culturales
MV34_*,4,No las utilizaría
MV35,1,Nada dispuesto
MV35,2,2
MV35,3,3
MV35,4,4
MV35,5,Muy dispuesto
MV36_*,1,Alimentadores
MV36_*,2,Estaciones
MV36_*,3,Venta de pasajes
MV36_*,4,Señalización
MV36_*,6,Rutas
MV36_*,7,Troncales
MV36_*,8,Frecuencias
MV36_*,9,Portales
MV36_*,10,Seguridad
MV36_*,11,Rutas
MV36_*,12,Vagones
MV36_*,13,Distancia desde estaciones a origen o destino
MV36_*,14,No hay vendedores ambulantes
MV36_*,15,Vías / Vías exclusivas
MV36_*,16,Limpieza / Organización
MV36_*,17,Economía
MV36_*,18,Rapidez / Agilidad  / Menos tiempo /
MV36_*,19,Comodidad / mejor ambiente de cultura
MV36_*,89,Otros ¿Cuál?
MV36_*,90,Ninguna
MV36_*,91,No Recuerda
MV36_*,92,No Sabe / No Responde
MV36_*,93,No responde
MV36_*,94,Cualquiera
MV36_*,95,Todos
MV36_*,96,No aplica
MV36_*,97,Ningún Otro
MV37,1,Alimentadores / integrado
MV37,2,Estaciones
MV37,3,Venta de pasajes
MV37,4,Señalización
MV37,5,Buses articulados
MV37,6,Rutas
MV37,7,Troncales
MV37,8,Frecuencias
MV37,9,Portales
MV37,10,Seguridad
MV37,11,Rutas
MV37,12,Vagones
MV37,13,Distancia desde estaciones a origen o destino
MV37,14,Venden una solo tarjeta por persona
MV37,15,Faltan baños
MV37,16,Organización en horas pico
MV37,17,Alimentadores lentos
MV37,18,Rutas más largas / Demora en las rutas
MV37,19,Comodidad / cultura
MV37,20,Sobrecupo / mucha gente en horas pico
MV37,21,Vías / Vías exclusivas
MV37,89,Otros ¿Cuál?
MV37,90,Ninguna
MV37,91,No Recuerda
MV37,92,No Sabe / No Responde
MV37,93,No responde
MV37,94,Cualquiera
MV37,95,Todos
MV37,96,No aplica
MV37,97,Ningún otro
MV37A,1,Si
MV37A,2,No
MV38,1,Conductor
MV38,2,Peatón
MV38,3,Rutas
MV38,89,Otros ¿Cuál?
MV38,90,Ninguna
MV38,91,No Recuerda
MV38,92,No Sabe / No Responde
MV38,93,No responde
MV38,94,Cualquiera
MV38,95,Todos
MV38,96,No aplica
MV39,1,Muy Malo
MV39,2,2
MV39,3,3
MV39,4,4
MV39,5,Muy Bueno
MV39,92,No Sabe / No Responde
MV39_1,1,Muy Malo
MV39_1,2,2
MV39_1,3,3
MV39_1,4,4
MV39_1,5,Muy Bueno
MV39_1,90,Ninguno
MV39_1,92,No Sabe / No Responde
MV39_10,1,Muy Malo
MV39_10,2,2
MV39_10,3,3
MV39_10,4,4
MV39_10,5,Muy Bueno
MV39_10,90,Ninguno
MV39_10,92,No Sabe / No Responde
MV39_11,1,Muy Malo
MV39_11,2,2
MV39_11,3,3
MV39_11,4,4
MV39_11,5,Muy Bueno
MV39_11,92,No Sabe / No Responde
MV39_12,1,Muy Malo
MV39_12,2,2
MV39_12,3,3
MV39_12,4,4
MV39_12,5,Muy Bueno
MV39_12,90,Ninguno
MV39_12,92,No Sabe / No Responde
MV39_13,1,Muy Malo
MV39_13,2,2
MV39_13,3,3
MV39_13,4,4
MV39_13,5,Muy Bueno
MV39_13,92,No Sabe / No Responde
MV39_14,1,Muy Malo
MV39_14,2,2
MV39_14,3,3
MV39_14,4,4
MV39_14,5,Muy Bueno
MV39_14,92,No Sabe / No Responde
MV39_2,1,Muy Malo
MV39_2,2,2
MV39_2,3,3
MV39_2,4,4
MV39_2,5,Muy Bueno
MV39_2,90,Ninguno
MV39_2,92,No Sabe / No Responde
MV39_3,1,Muy Malo
MV39_3,2,2
MV39_3,3,3
MV39_3,4,4
MV39_3,5,Muy Bueno
MV39_3,90,Ninguno
MV39_3,92,No Sabe / No Responde
MV39_4,1,Muy Malo
MV39_4,2,2
MV39_4,3,3
MV39_4,4,4
MV39_4,5,Muy Bueno
MV39_4,90,Ninguno
MV39_4,92,No Sabe / No Responde
MV39_5,1,Muy Malo
MV39_5,2,2
MV39_5,3,3
MV39_5,4,4
MV39_5,5,Muy Bueno
MV39_5,90,Ninguna
MV39_5,92,No Sabe / No Responde
MV39_6,1,Muy Malo
MV39_6,2,2
MV39_6,3,3
MV39_6,4,4
MV39_6,5,Muy Bueno
MV39_6,90,Ninguno
MV39_6,92,No Sabe / No Responde
MV39_7,1,Muy Malo
MV39_7,2,2
MV39_7,3,3
MV39_7,4,4
MV39_7,5,Muy Bueno
MV39_7,90,Ninguno
MV39_7,92,No Sabe / No Responde
MV39_8,1,Muy Malo
MV39_8,2,2
MV39_8,3,3
MV39_8,4,4
MV39_8,5,Muy Bueno
MV39_8,90,Ninguno
MV39_8,92,No Sabe / No Responde
MV39_9,1,Muy Malo
MV39_9,2,2
MV39_9,3,3
MV39_9,4,4
MV39_9,5,Muy Bueno
MV39_9,90,Ninguno
MV39_9,92,No Sabe / No Responde
MV3A,1,No hay otro medio de transporte
MV3A,2,No puede pagar otro medio
MV3A,3,Porque la distancia es corta
MV3A,4,Porque es bueno para la salud
MV3A,5,El transporte es escaso y congestionado
MV3A,89,Otra. ¿Cuál?
MV3A,90,Ninguno
MV3A,91,No Recuerda
MV3A,92,No Sabe / No Responde
MV3A,93,No responde
MV3A,94,Cualquiera
MV3A,95,Todos
MV3A,96,No aplica
MV3B_1,1,Transmilenio
MV3B_1,2,Bus / Ejecutivo
MV3B_1,3,Buseta
MV3B_1,4,Colectivo
MV3B_1,6,Taxi
MV3B_1,7,Vehículo particular
MV3B_1,8,Bus de la empresa/ Entidad educativa
MV3B_1,9,Moto
MV3B_1,10,A pie
MV3B_1,11,Bicicleta
MV3B_1,12,Metro
MV3B_1,13,Alimentador
MV3B_1,14,BiciTaxi
MV3B_1,15,Transporte Acuático
MV3B_1,16,Campero
MV3B_1,17,MotoTaxi
MV3B_1,18,Intermunicipal
MV3B_1,19,Es taxista / Conduce su propio taxi
MV3B_1,20,Integrado
MV3B_1,89,Otros
MV3B_1,90,Ninguno
MV3B_1,91,No Recuerda
MV3B_1,92,No Sabe / No Responde
MV3B_1,93,No responde
MV3B_1,94,Cualquiera
MV3B_1,95,Todos
MV3B_1,96,No aplica
MV3B_1,97,Ningún otro
MV4,1,Muy insatisfecho
MV4,2,2
MV4,3,3
MV4,4,4
MV4,5,Muy satisfecho
MV4,92,No Sabe / No Responde
MV4,93,No Responde
MV4_1,1,Muy malo
MV4_1,2,2
MV4_1,3,3
MV4_1,4,4
MV4_1,5,Muy bueno
MV4_1,92,No Sabe / No Responde
MV4_123,1,	Mal estado mecánico de los vehículos
MV4_123,2,	Suciedad/ falta de higiene de los vehículos
MV4_123,3,	Robos/ inseguridad en los vehículos
MV4_123,4,	Incomodidad en los vehículos por fallas en diseño
MV4_123,5,	Sobrecupo en los vehículos
MV4_123,6,Tarifas muy altas/ costo
MV4_123,7,	Chóferes cobran lo que quieren/ no respetan tarifas
MV4_123,8,	Rutas poco adecuadas/ se requiere tomar varios
MV4_123,9,	Insuficiente periodicidad/ se demoran mucho en pasar
MV4_123,10,Chóferes groseros/ poco amables
MV4_123,11,	Recorridos muy largos/ muy demorados por el tráfico
MV4_123,12,	Los chóferes conducen muy despacio
MV4_123,13,Los chóferes conducen muy rápido
MV4_123,14,	Los chóferes conducen mal/ ponen en riesgo la seguridad del pasajero
MV4_123,15,	No hay control sobre el transporte público
MV4_123,16,	Rutas insuficientes
MV4_123,17,No hay suficientes alimentadores (Transmilenio)
MV4_123,18,Insuficientes troncales (Transmilenio)
MV4_123,19,Insuficiente periodicidad/ se demoran mucho en pasar los alimentadores (Transmilenio)
MV4_123,22,Mal estado de las vías
MV4_123,23,Dificultades y demoras en la atención
MV4_123,24,Otros negativos de Transmilenio (Mapa complicado)
MV4_123,25,No hay transporte en las noches
MV4_123,26,Hay mucho ruido
MV4_123,27,Hay conductores imprudentes/ producen accidentes
MV4_123,28,Dejan el pasajero donde quieren
MV4_123,29,Mucho trancón en las vías
MV4_123,30,No respentan los paraderos
MV4_123,89,"Otros, cuáles?"
MV4_123,90,Ninguno
MV4_123,91,No Recuerda
MV4_123,92,No Sabe / No Responde
MV4_123,93,No responde
MV4_123,94,Cualquiera
MV4_123,95,Todos
MV4_123,96,No aplica
MV4_123,97,Ningún otro
MV4_45,1,	Limpieza/ adecuada de higiene de los vehículos
MV4_45,2,No hay robos/ seguridad en los vehículos
MV4_45,3,	Comodidad en los vehículos por buen diseño
MV4_45,4,	No hay sobrecupo en los vehículos
MV4_45,5,	Tarifas adecuadas
MV4_45,6,	Choferes respetan tarifas
MV4_45,7,	Rutas adecuadas
MV4_45,8,	Suficiente periodicidad/ no se demoran mucho en pasar
MV4_45,9,	Choferes amables
MV4_45,10,	Recorridos cortos/ no son demorados por el tráfico
MV4_45,11,	Los Choferes conducen a una velocidad adecuada
MV4_45,12,Los choferes conducen muy rápido
MV4_45,13,	Los choferes conducen bien/ cuidan la seguridad del pasajero
MV4_45,14,	Hay un adecuado control sobre el transporte público
MV4_45,15,Buen estado mecánico de los vehículos
MV4_45,16,16   Mucha congestión
MV4_45,17,17   Sobrecupos
MV4_45,18,18   Falta mas buses
MV4_45,89,"Otros, cuáles ?"
MV4_45,90,Ninguno
MV4_45,91,No Recuerda
MV4_45,92,No Sabe / No Responde
MV4_45,93,No responde
MV4_45,96,No Aplica
MV40,1,Muy malo
MV40,2,2
MV40,3,3
MV40,4,4
MV40,5,Muy bueno
MV40,92,No Sabe / No Responde
MV40_123_*,1,Alto costo de valorización
MV40_123_*,2,Muchos huecos
MV40_123_*,3,	Demora en la reparación / no tapan huecos
MV40_123_*,4,Falta de mantenimiento
MV40_123_*,5,	Repavimentan pero no dura
MV40_123_*,6,Faltan vías/Pedazos sin pavimentar
MV40_123_*,7,Hay tramos sin pavimentar
MV40_123_*,8,	Mala iluminación
MV40_123_*,9,Obras congestionan mucho
MV40_123_*,10,Exceso de obras
MV40_123_*,11,	Deterioro por obras
MV40_123_*,12,Falta mas señalización
MV40_123_*,13,Hay calles dañadas / Vías mal diseñadas
MV40_123_*,14,Faltan vías por arreglar
MV40_123_*,15,Alcantarillas sin tapa / Falta alcantarillado
MV40_123_*,16,Destapan vías y las dejan sin arreglar / No terminan las obras
MV40_123_*,17,Generan accidentes / Son inseguros
MV40_123_*,20,Se presentan inundaciones
MV40_123_*,21,Están sucias / Hay muchos escombros / Basuras
MV40_123_*,22,Se encuentran en mal estado / Deterioradas / Dañada la malla vial
MV40_123_*,23,Se forman muchos trancones / Congestión vehicular
MV40_123_*,24,Mala administración del dinero destinado a las obras
MV40_123_*,25,Hay vías buenas y otras muy malas
MV40_123_*,26,En los barrios mas pobres no arreglan las vías
MV40_123_*,27,Solo pavimentas las vías principales
MV40_123_*,28,Son muy angostas
MV40_123_*,29,Faltan puentes peatonales / Están en mal estado
MV40_123_*,30,Falta control en las obras que se realizan
MV40_123_*,31,Los carros deterioran el pavimento / Transporte pesado
MV40_123_*,32,Arreglan donde no deben arreglar
MV40_123_*,33,Hay muchas trochas / Grietas / Desniveles
MV40_123_*,34,Los materiales no son los adecuados / Se roban los materiales
MV40_123_*,35,Por las obras del transporte masivo (MIO) / Mal planeadas las obras
MV40_123_*,89,"Otros, cuáles?"
MV40_123_*,90,Ninguno
MV40_123_*,91,No Recuerda
MV40_123_*,92,No Sabe / No Responde
MV40_123_*,93,No responde
MV40_123_*,94,Cualquiera
MV40_123_*,95,Todos
MV40_123_*,96,No aplica
MV40_123_*,97,Ningún otro
MV40_45_*,1,Bajo costo de valorización
MV40_45_*,2,Casi no hay huecos
MV40_45_*,3,Rapidez y eficiencia en la reparación
MV40_45_*,4,Adecuado mantenimiento
MV40_45_*,5,Repavimentación que si dura
MV40_45_*,6,Hay suficientes vías/pedazos pavimentados
MV40_45_*,7,Todas las vías están pavimentadas
MV40_45_*,8,Buena iluminación
MV40_45_*,9,Obras están bien coordinadas y no congestionan mucho
MV40_45_*,10,Hay vías dañadas/falta arreglar vías
MV40_45_*,11,Están arreglando las vías
MV40_45_*,12,Faltan vías
MV40_45_*,13,Falta mantenimiento
MV40_45_*,14,Arreglan las vías principales y las alternas no
MV40_45_*,89,Otros
MV40_45_*,90,Nada
MV40_45_*,92,No Sabe / No Responde
MV40_45_*,93,No responde
MV40A_123_*,2,Muchos huecos
MV40A_123_*,3,	Demora en la reparación / no tapan huecos
MV40A_123_*,4,Falta de mantenimiento
MV40A_123_*,5,	Repavimentan pero no dura
MV40A_123_*,6,Faltan vías
MV40A_123_*,7,Hay tramos sin pavimentar
MV40A_123_*,8,	Mala iluminación
MV40A_123_*,9,Obras congestionan mucho
MV40A_123_*,10,Exceso de obras
MV40A_123_*,11,	Deterioro por obras
MV40A_123_*,89,"Otros, cuáles?"
MV40A_123_*,90,Ninguno
MV40A_123_*,91,No Recuerda
MV40A_123_*,92,No Sabe / No Responde
MV40A_123_*,93,No responde
MV40A_123_*,94,Cualquiera
MV40A_123_*,95,Todos
MV40A_123_*,96,No aplica
MV41_*,1,Alimentadores
MV41_*,2,Estaciones
MV41_*,3,Venta de pasajes
MV41_*,4,Señalización
MV41_*,5,Buses articulados
MV41_*,6,Rutas
MV41_*,7,Troncales
MV41_*,8,Frecuencias
MV41_*,9,Portales
MV41_*,10,Seguridad
MV41_*,12,Sobrecupo
MV41_*,13,Rapidez / Agilidad / Menos tiempo
MV41_*,14,No hay vendedores ambulantes
MV41_*,89,"Otro, ¿cuál?"
MV41_*,90,Ninguno
MV41_*,91,No Recuerda
MV41_*,92,No Sabe / No Responde
MV41_*,93,No responde
MV41_*,94,Cualquiera
MV41_*,95,Todos
MV41_*,96,No aplica
MV41_*,97,Ningún otro
MV42_*,1,Alimentadores
MV42_*,2,Estaciones
MV42_*,3,Venta de pasajes
MV42_*,4,Señalización
MV42_*,5,Buses articulados
MV42_*,6,Rutas
MV42_*,7,Troncales
MV42_*,8,Frecuencias
MV42_*,9,Portales
MV42_*,10,Seguridad
MV42_*,12,Sobrecupo
MV42_*,13,Espacio reducido
MV42_*,14,Vende una sola tarjeta por persona
MV42_*,15,Faltan baños
MV42_*,16,Organización en horas pico
MV42_*,17,Alimentadores lentos
MV42_*,18,Rutas más largas / Demora en las rutas
MV42_*,89,"Otro, ¿cuál?"
MV42_*,90,Ninguno
MV42_*,91,No Recuerda
MV42_*,92,No Sabe / No Responde
MV42_*,93,No responde
MV42_*,94,Cualquiera
MV42_*,95,Todos
MV42_*,96,No aplica
MV42_*,97,Ningún otro
MV43,1,Muy malo
MV43,2,2
MV43,3,3
MV43,4,4
MV43,5,Muy bueno
MV43,92,No Sabe / No Responde
MV43_123,1,El conductor no respeta las normas de transito
MV43_123,2,Irrespeto al peatón
